,Comparison,Slope_x,R_squared_x,P_value_x,Slope_y,R_squared_y,P_value_y
672,CTGF,-0.03684766722469985,0.012458023997311805,0.2478938118672961,-0.7056041909201735,0.4556126610512696,3.758030610452104e-27
673,SSPN,-0.06600927419254116,0.013824363598857652,0.2489006572902073,,,
674,EML4,-0.02753475444570552,0.012214845210065885,0.2525917274405029,0.140549985470706,0.16958417661402111,2.438149887276171e-09
675,PPP3R1,-0.08014587014242391,0.012205217773187728,0.2527799326619652,0.10585556624507182,0.15000038829168053,2.4210125404158912e-08
676,GNG13,-0.08773501167726365,0.012204159527612984,0.25280063053857144,,,
677,PLA2G6,-0.04480674760879354,0.01210218880066251,0.25480475493089066,,,
678,CHRM4,-0.05620699191107062,0.014766743776412876,0.2566239289179957,,,
679,EIF4E,-0.01507074714829296,0.01200608143945002,0.2567113927804333,0.1144646607006248,0.17337882384792072,4.9630694663390935e-06
680,EIF4E,-0.01507074714829296,0.01200608143945002,0.2567113927804333,0.1144646607006248,0.17337882384792072,4.9630694663390935e-06
681,FABP1,-0.10623537992708587,0.03371663051546635,0.2567228547145564,-1.9870057421450111,0.7253517309421751,8.936865189922656e-56
682,ABL1,0.014017802555030616,0.011873630576936012,0.2593676735963568,-0.04347342049611092,0.02741061097724805,0.021052203851513858
683,GNG2,-0.07674054733302224,0.011848145281667806,0.2598826273014006,0.033654284063496145,0.004595329624884983,0.3592296427352312
684,TEAD3,0.04312832934844514,0.01639433399959286,0.260782294597879,-0.22055449818832187,0.18098407741213315,4.000085803550165e-06
685,PTPN11,0.02035354410227139,0.011644723802697713,0.2640382014644072,0.03515012759804851,0.010925900159094452,0.2440945124080061
686,PTPN11,0.02035354410227139,0.011644723802697713,0.2640382014644072,0.03515012759804851,0.010925900159094452,0.2440945124080061
687,CDH1,0.03885402469519858,0.0116422501823661,0.264089233662034,-0.6172417595041791,0.4680168698531548,4.057691591026687e-28
688,GSK3B,-0.028072585032752784,0.011634204963348091,0.2642552950075589,0.027286753633132724,0.013169289613540013,0.1110870499870116
689,SLC2A3,-0.06609950499772617,0.011627549879176354,0.2643927596388937,1.5116930637156438,0.7579401758093668,4.7399628554989815e-61
690,TGFB3,0.04703568122287586,0.011504167521606878,0.26695730978702203,1.1748671974248623,0.6893912879845094,7.679682049783657e-16
691,CACNG7,0.045945248303089416,0.012484668522445994,0.2683933066484214,,,
692,ERBB2,0.04862003164127096,0.011432995655968385,0.2684505923800953,-0.5556548964433872,0.5768818997797284,1.041999742603464e-37
693,SLC9A1,-0.050689086865468205,0.011323113264820387,0.2707763915136835,-0.17558908067865028,0.19306198508899391,1.4609261152842324e-10
694,ITGB3,-0.0548119378857559,0.011303294407038178,0.27119853172128994,-0.07567749209077163,0.010042128840152131,0.16445249219682606
695,SP1,0.0334926063844572,0.011288152196679816,0.2715216088679749,0.1628520056865005,0.16413244130690666,4.640691132228985e-09
696,LBR,0.03813263896931751,0.011250394620377257,0.2723292908200173,0.3545046942869676,0.36105613363840217,2.0020746194484035e-20
697,CSF2RA,-0.05765287673335515,0.017845894871002452,0.2738186391521392,,,
698,MTDH,-0.01685983839289851,0.01117279064096832,0.2739987114894099,0.09849612162690473,0.0686621812205661,0.3096299745385261
699,MTDH,-0.01685983839289851,0.01117279064096832,0.2739987114894099,0.09849612162690473,0.0686621812205661,0.3096299745385261
700,ARHGEF1,0.02725463055737976,0.01113336754675038,0.27485164838803205,0.4549329063509616,0.6214198160818609,2.316510610408876e-42
701,OMG,-0.10195795046886548,0.01108958509979122,0.2758027722235581,,,
702,MAPK11,-0.029729276098677863,0.011037732118994972,0.27693452076969066,0.12594323152925568,0.08790903363767928,0.05066615623400608
703,PTPN5,-0.07099587700562025,0.010961432183148724,0.2786103884915229,,,
704,MYL12B,-0.045220161777348215,0.0137753978985627,0.278961660217353,,,
705,SLC6A17,-0.07616546287787652,0.010928956673126707,0.2793275228525914,,,
706,DUSP7,-0.041452913058048116,0.0306865247548775,0.2796243131867244,,,
707,FGFR1,0.0253571219047468,0.010797337137312691,0.28225770279281004,0.15939087259032494,0.11837635638567012,0.17629321128362727
708,PRKAG2,-0.03836755497951741,0.010696260913969526,0.2845340641293969,0.5170324963239525,0.3408325682003333,0.0027439554192267702
709,CHRM1,-0.08153252819074504,0.01175270386400088,0.2854676543603003,,,
710,ACTN1,-0.034648498913774146,0.01060868977350187,0.2865249242416946,0.495810081358359,0.2797586541136275,3.2149320972692245e-14
711,ACTN1,-0.034648498913774146,0.01060868977350187,0.2865249242416946,0.495810081358359,0.2797586541136275,3.2149320972692245e-14
712,SHMT2,0.039213871578068285,0.010466254649011145,0.28980064928084553,0.14383470418668798,0.034733499833250116,0.00927131628585216
713,RELA,0.021792969153464323,0.010452129282225131,0.2901280711638726,0.2256152425737792,0.5204037889750067,1.8347870911323447e-32
714,SOD3,-0.03697162389042302,0.010363477099319323,0.2921937035018172,-0.8467510542748878,0.5039225833024232,4.776536307905833e-31
715,PPP2R5B,-0.02842780250834585,0.010347832674820616,0.2925601523622203,0.09335926959609876,0.10826067363487207,2.80874696984725e-06
716,CACNB4,-0.06984282273722472,0.010343222852654387,0.2926682419032192,,,
717,VWF,0.0329301746666442,0.010224981518600192,0.2954580920432152,1.0337488184445445,0.5715303163569151,3.4984145008937267e-37
718,VPS4A,-0.012398672623092421,0.010200633249104892,0.2960367594568217,-0.10500155348741892,0.1368621031695249,1.1019171354209855e-07
719,FGR,-0.04970190728975793,0.012509716600780518,0.2967060606534925,0.4374021398052558,0.2982337011628401,2.425089096433481e-09
720,TNFAIP3,-0.030532030738890662,0.010157561458776691,0.29706394442892026,0.5691453831368296,0.6138788986690451,3.270959690699649e-38
721,STK3,0.0236356509250202,0.010148314372560259,0.2972850611036173,-0.3305592116470583,0.3589484161574191,0.11651461337116495
722,STK3,0.0236356509250202,0.010148314372560259,0.2972850611036173,-0.3305592116470583,0.3589484161574191,0.11651461337116495
723,STK4,0.01921729114210273,0.01011102753891613,0.2981787916110216,0.6687953165921667,0.6249605272383816,9.372477428299706e-43
724,RHOB,-0.0651104679531553,0.010072009961935623,0.2991176705312529,0.31625540219508114,0.2522785438399574,8.539005954682879e-14
725,ALAS1,-0.025179129941474882,0.010071236590957414,0.2991363181557209,-0.21550221885464235,0.13471781493737395,2.7630061244776195e-07
726,RASGRP4,-0.05189441187818143,0.022809686499986017,0.3002646741479621,,,
727,PTPRT,-0.048206791271161266,0.009833773552404088,0.3049329349726877,,,
728,ZYX,0.037018098608776334,0.00980882751535742,0.3055501939793613,0.09777378526095286,0.021541389199998776,0.046199675393309284
729,ITGA5,-0.03585089085503043,0.009771870205020612,0.30646760628915604,0.8618078162431018,0.7320646305546847,8.270242636878824e-57
730,PIP5K1A,-0.018429440112567537,0.00975799430563559,0.3068129684141094,-0.21699947144079546,0.3498090709638035,6.202277851488928e-19
731,CASP8,-0.03351623231155164,0.009671705316539232,0.30897190941628394,,,
732,JUND,0.020965029140640728,0.009662094347323985,0.3092135828126893,0.24740016736595616,0.20501388364411052,3.3889084061892516e-11
733,GRIN1,-0.08241644650502565,0.00964465876075318,0.3096526324417976,,,
734,CACNG8,-0.07650148071589795,0.00964200517434051,0.30971952341530656,,,
735,ILK,-0.02592386433393661,0.009608050917567048,0.3105770800359311,-0.2533130156772729,0.3584167301189428,2.984702094637001e-20
736,MYL1,-0.07042675437257125,0.05665738694995937,0.3122208378177397,-0.29620211212367303,0.07093891257791983,0.3014476370293809
737,BHLHE40,0.03883674350412462,0.1268800968233175,0.3123724837303963,0.21035071736086114,0.05632453750550709,0.25332862208856066
738,HLA-DRB3,-0.07294768441784852,0.013202740857902056,0.3132874791176607,0.6050833771905313,0.1559377155321907,2.4382686728672563e-08
739,PFKP,-0.046950596322051286,0.009388555069926443,0.3161953723914988,2.427952031289057,0.8286914902667307,1.7492179119615764e-75
740,MAPK6,0.05721917692427305,0.1232498910210112,0.3198926709265849,,,
741,VHL,-0.02128583611452656,0.010129154245354115,0.32159099076580044,-0.2327031543179183,0.2896677501852293,0.0012345222025460635
742,MFGE8,0.031559964357534144,0.0091203885845141,0.32323986499736895,-0.5845368193774867,0.2364626933086039,6.570446584602477e-13
743,PDE4B,0.02583315615079079,0.009089093006518972,0.32407526344723914,0.27643381759660884,0.056978559045797024,0.5362222388528044
744,SLC2A1,0.05000252064416053,0.009064320730275296,0.32473853470073977,1.7530419390202452,0.7692086437621991,4.842933753697759e-63
745,FYN,0.03647408496833116,0.009023893490571502,0.3258247879082281,0.3218926197731684,0.24565794467671395,0.00287590943134564
746,FYN,0.03647408496833116,0.009023893490571502,0.3258247879082281,0.3218926197731684,0.24565794467671395,0.00287590943134564
747,FGF2,0.034471146377724714,0.009001548720044213,0.3264272219913209,0.08947651765945341,0.013649463166639968,0.10473683783680103
748,ACTN4,0.02011456765677886,0.008980772452527248,0.3269886800074353,-1.12089296051382,0.7515431066595436,5.822518501837873e-60
749,ACTN4,0.02011456765677886,0.008980772452527248,0.3269886800074353,-1.12089296051382,0.7515431066595436,5.822518501837873e-60
750,CDC42,-0.022076790040340254,0.008876946557352489,0.3298135733182793,0.1321627029479366,0.22931821693944915,0.06057042090328917
751,CDC42,-0.022076790040340254,0.008876946557352489,0.3298135733182793,0.1321627029479366,0.22931821693944915,0.06057042090328917
752,ARPC5,-0.02758664331285986,0.008804344842572994,0.33180804011938925,0.26095170892253383,0.3750237432200723,2.3547116155664138e-21
753,YAP1,0.03818193972705223,0.008773479042718083,0.3326607877438548,-0.055852634753922624,0.015277757060172691,0.315273192412356
754,YAP1,0.03818193972705223,0.008773479042718083,0.3326607877438548,-0.055852634753922624,0.015277757060172691,0.315273192412356
755,DAXX,0.02431627400804651,0.008770118757725941,0.33275379902892266,0.16958858555819656,0.2740083444924992,4.836543688537463e-15
756,F2,-0.051052329064285945,0.008749497348106972,0.33332534461292096,0.2692800835949592,0.09789303281718163,8.92249078655723e-06
757,CACYBP,-0.02326145139181536,0.008735060188834227,0.3337262596755253,-0.08904844693114178,0.07855768403786301,7.549367637855338e-05
758,CACNB1,-0.0570813988169319,0.008726961887097689,0.3339514261677737,,,
759,NRAS,-0.02048165217813435,0.008641308010640749,0.33634532876213985,0.07135519099658873,0.04069255034469889,0.004793589516121766
760,SLC39A14,0.03582827844424992,0.008594145830652178,0.33767316910012257,0.5656734639902901,0.31967816747661243,8.776255100300614e-18
761,ICAM2,-0.028450596382923993,0.00858776640530347,0.3378533148803138,0.38124697614068975,0.31817840353400884,1.0866961926155223e-17
762,HES1,0.04816036853502216,0.024716508734774868,0.3391608895033813,-0.5355666396624216,0.1986225014608307,7.791721862596925e-09
763,RPS6,-0.03493825021333133,0.008496891337151728,0.3404334416991273,0.4835861373316287,0.3985843449793207,5.713767185244531e-23
764,SLC39A7,0.0306081049381714,0.008416025746442903,0.3427515197188382,-0.008373203574624986,0.00018339955646739104,0.8513353150769282
765,ENO1,0.027548290876068245,0.00838314948227115,0.3436999770748854,0.9399038221591184,0.6558862886252868,2.3633757457668048e-46
766,GSTM4,0.058120632588729876,0.008199514380328917,0.34906298918418177,0.17765555252786214,0.047982842634721,0.0021502828943481627
767,ARAF,0.021736518891472614,0.008171299841111314,0.3498969416693033,0.07174054537501043,0.09938353038279572,7.560397339065347e-06
768,ERRFI1,-0.02669732397422781,0.009060517151203993,0.3511662015988595,0.12783081215375422,0.031121815212028607,0.06524228342913985
769,CACNG3,-0.07175469136818126,0.008126920876064344,0.3512141224736968,,,
770,PPP3CA,-0.05303359695951584,0.008119128745732588,0.3514460859308255,0.1403092553481741,0.2382388788658854,5.235224296781425e-13
771,XYLT1,0.034476156149403185,0.01521094419954804,0.3520468885766573,,,
772,PTPRD,-0.05123479840340709,0.008090862421915784,0.35228928458994835,-1.0440559231111837,0.6214982975471487,7.45730583186592e-37
773,HBEGF,-0.0397993839244103,0.04820218593309123,0.3523432261692786,,,
774,CACNA1B,-0.06374604450676187,0.008061161503698991,0.3531782290559037,,,
775,HLA-DRB1,-0.05287997258285899,0.008029648382461316,0.3541247370070157,0.8724355620791046,0.16621316671052713,1.1603341025205804e-07
776,HLA-DRB1,-0.05287997258285899,0.008029648382461316,0.3541247370070157,0.8724355620791046,0.16621316671052713,1.1603341025205804e-07
777,HLA-DRB1,-0.05287997258285899,0.008029648382461316,0.3541247370070157,0.8724355620791046,0.16621316671052713,1.1603341025205804e-07
778,HLA-DRB1,-0.05287997258285899,0.008029648382461316,0.3541247370070157,0.8724355620791046,0.16621316671052713,1.1603341025205804e-07
779,SLC6A15,-0.05797145350514193,0.01280658959673708,0.35453195729070464,,,
780,NLK,-0.03715471282295445,0.030575883688616076,0.35538354402436856,,,
781,CAP2,-0.048760739271365074,0.007758807004501473,0.3624035817780496,0.2937698303184512,0.2935112216112844,3.425980451715721e-16
782,RAB7A,0.015152717096104669,0.0077004304998958785,0.364222545984731,-0.06194220553080409,0.039393789858487,0.00553244117416398
783,GRIN2B,-0.0589051997517723,0.007671913547429451,0.3651156672448581,,,
784,MAP2K3,-0.02052114909723912,0.007670317565467786,0.3651657406015223,0.0616109830792233,0.06559079387828166,0.00031286608527894045
785,BRIX1,-0.02219186192486884,0.007624114444901638,0.3666194500515928,0.8187626434621147,0.7923251947986346,1.8990366250211034e-67
786,VIM,0.07042358743575725,0.007604695288843258,0.3672328214208166,0.9467590991791304,0.7103678390243255,1.4803540260082203e-53
787,APOC3,0.0616915264904427,0.007555798082675755,0.3687835618962583,-0.27955708914797583,0.061660404015104975,0.0004810018316432835
788,HLA-DPB1,-0.048259113798852865,0.007415896887684848,0.3732707429667511,0.6831524713187836,0.4589319110450853,2.0817733785588204e-27
789,CAB39L,-0.03061870691683365,0.007361140518913505,0.3750476202934354,-0.5514689241147734,0.5220988572806181,1.3039965376028987e-32
790,ELK1,0.02574174620642587,0.021317875453246288,0.3751274351357019,0.11864164241085973,0.011193313639752544,0.32657124832449114
791,SLC2A10,0.03154252839948247,0.013757475743528112,0.3763067774784815,,,
792,PARVA,-0.0218541454925834,0.0071880043179977015,0.3807442067825785,-0.3282464133962509,0.38186131001746937,8.118358028367332e-22
793,CETN3,0.019102430108826743,0.007102634403697831,0.3835977414791112,0.34054798932607505,0.5470522049853929,7.404531115211214e-35
794,ANXA1,0.0673837768059345,0.007076208753965428,0.3844871270529583,0.9407321964633764,0.5832998616885056,2.389257486994759e-38
795,IGF1,-0.03740907054030485,0.011307340893384688,0.384505113033049,-0.053451628930623434,0.006161846049008816,0.2766142565082403
796,TOX2,-0.060221399592571924,0.013043940290795177,0.3848987807883174,,,
797,GNG7,-0.0301856237490888,0.0070459829194175596,0.3855079786160298,-0.5318605334655829,0.4352717599873879,1.3004040754031944e-25
798,CTNNA2,0.03841205774214651,0.006909964843786025,0.3901495936353061,-0.32743155242492705,0.28246312374068416,9.288910968356977e-07
799,SRC,-0.020032364199470958,0.006900181856389962,0.3904864848799193,-0.018272973554069198,0.0025019061248965388,0.4885504089387135
800,ACAA1,0.017342716985085167,0.006867036117979215,0.3916309834437123,-1.2709640906298258,0.7016709060157533,2.5496995556558845e-52
801,TXNRD3,0.02002254252631995,0.006781531704853556,0.3946055288805605,-0.20165135454876232,0.23362666136121174,9.433670253800848e-13
802,PIP5K1C,-0.035188414608914774,0.00676586905946865,0.3951538949417977,0.057703873763428684,0.04422607942937521,0.0032484271269223037
803,ETNK2,-0.0543841818879625,0.01081114587122527,0.3952004853465176,-0.8565069691179727,0.6011296712162576,2.265668791788888e-38
804,RPS6KA3,-0.01694098341842224,0.006758628652368052,0.395407757493349,0.08046892488975214,0.10651696064232702,3.4135110067628878e-06
805,PTPN1,-0.021458863705797256,0.006743149030508447,0.39595128554833103,0.3584889849480787,0.3603066463253147,2.2428276943136156e-20
806,DDB1,-0.00955124578120983,0.006728488983606678,0.3964670224088692,0.14991700704083222,0.38581174292495984,4.3650258972005575e-22
807,PGK2,0.044669376799310136,0.006693374654549846,0.397706254814516,0.8288731371844278,0.6867436237909201,2.7970720086753175e-50
808,BIRC3,-0.09318236086970788,0.08888374149217265,0.4027735107065642,1.0210429310857825,0.6114434418134328,4.843295481199392e-22
809,CFL2,-0.0262460857254885,0.00654335369635367,0.4030638745272364,-0.3187745929063324,0.32051363805113864,7.789831592324255e-18
810,ABL2,-0.022365238416872785,0.006519333225765053,0.40393135903638305,0.26042280258337663,0.2382602102425581,1.8184195886150558e-12
811,PKLR,-0.03733965725609053,0.006503489591140902,0.4045050209330946,0.6595308140865016,0.3057541339409468,0.005071885382030882
812,MDM2,0.04291362676663922,0.018170706490132964,0.4069329941686094,0.2733956472318637,0.2801265082045592,0.03500991476292584
813,SLC5A6,-0.02183732194022747,0.0070803057634493015,0.4076338760117677,0.08171877947449356,0.016382415291462008,0.3057507296873824
814,MAPKAPK3,-0.02014173993845068,0.006259526037958041,0.4134899511118541,0.0597733767057223,0.04229639031813049,0.0040169239818216
815,PLA2G4A,-0.02889618504751939,0.006250351705488328,0.4138334986722737,-0.5690686969975696,0.4562846011653315,3.33545091327766e-27
816,PIK3C2B,-0.02316355647144713,0.006216114968480293,0.4151192536386483,0.3318883880326578,0.2665734000209889,1.068590824407471e-08
817,GNG12,0.026345121199884684,0.006065736866595881,0.4208369368798487,-0.16282967707151744,0.20000317531835235,6.268166195964179e-11
818,ABHD2,0.027772963384792914,0.005984690507555868,0.4239669430057255,0.008470738647136773,0.00021737817938461464,0.9350960722699574
819,BAIAP2,-0.04022752958493798,0.0059709391660626495,0.4245014523137357,-1.1276486750271415,0.7187153356760287,8.883722302990557e-55
820,RXRA,0.016953406387321766,0.005920153644500392,0.4264841980911429,-0.14343007609771294,0.17663489183759645,1.0548335419150098e-09
821,LPAR5,-0.0367254574508584,0.009301905398627271,0.42704808648317705,,,
822,STK11,-0.0228844113380281,0.005877267522964282,0.4281693344343349,-0.06909968389518756,0.02699019511512733,0.0293459190048246
823,BAX,0.01633820571518008,0.005875598273480763,0.42823512612126735,0.4920967981094314,0.6738382440411007,1.3612586859966022e-48
824,PPP1CC,0.015370401704558856,0.0058701613671756385,0.4284495210265708,-0.014452025021100032,0.0038499458432883454,0.3900806376892088
825,MAPK8IP2,-0.04218696710128582,0.005923397418087654,0.4285370189016156,,,
826,CASP9,0.013075277170328971,0.005848035901224036,0.4293236621283856,-0.0901643243595062,0.05961620011251384,0.0006015534061791076
827,ARHGAP5,0.013866763175765665,0.0058094854512103855,0.4308531366933064,-0.23355633688715574,0.4465083004036937,1.8652775746733596e-26
828,CXCL8,0.08352457800853755,0.010601726970967364,0.44181426854005657,0.39350270293330303,0.10189051014260972,0.4409064959770032
829,COL5A3,-0.03641818907769563,0.00551705705471381,0.4427281954283726,1.2143879700751359,0.5759591579418682,1.2853849297565354e-37
830,ANXA2,0.05379645574211128,0.00551002004717846,0.44302007321978265,0.7290154269895825,0.6745209271812935,1.1126724251180943e-48
831,RXRB,0.01887377044650437,0.005509346019779181,0.44304804569182576,-0.03747745250606041,0.01946517411180293,0.052355685802765166
832,MAP3K13,-0.03190190596683922,0.007637853863721388,0.4437549204508342,,,
833,CD81,-0.033502575570283126,0.005486516540598968,0.4439970817936461,0.15582929391798025,0.07218881647335933,0.00015187568988868892
834,RAPGEF5,-0.038975697175648964,0.006045613140816785,0.4442883953667339,,,
835,MAP3K12,-0.0371401309735311,0.00863364668961842,0.4476285191101188,,,
836,HLA-DRA,-0.04612532033443,0.005366663883057686,0.44903110936966,0.8537938677431623,0.5553717855287919,1.2398565845495393e-35
837,ALDOC,0.04715173406887307,0.005222516615531431,0.4552034875730555,1.162459907613533,0.8112723618413534,1.9267698971743883e-71
838,COMP,-0.024717938898639828,0.005211046126246678,0.4557003219402888,0.12633776161414784,0.01621373136083785,0.07684497600859969
839,GPI,0.02355681678404953,0.0051941516558756074,0.4564336369721539,0.5896564579596693,0.5359821411917478,7.595606242998056e-34
840,GNG8,-0.043549780832951225,0.007175097388970836,0.4579552750341623,,,
841,GSTA1,-0.1766639195591112,0.032750225078290014,0.4584307293636505,-0.4880687003357142,0.14766993003566725,3.172065509870979e-08
842,MAPKAPK2,-0.01959019586553057,0.005103468719607907,0.4604015946458897,0.12134609425222452,0.1819682665338428,5.573360011103507e-10
843,SLC39A10,-0.0231799412800701,0.005022380402244865,0.4639959386903557,-0.010039941493986824,0.00044931880130635583,0.7692416568805505
844,TNN,0.03955221480662549,0.004985391952568002,0.4656502736129079,-0.1455231802929365,0.04638876048210485,0.006072188705732557
845,LGALS3,0.04545565135593617,0.004948983118731904,0.4672878570157124,0.839581435233638,0.6260325446976072,7.114492650140297e-43
846,HSP90AB1,-0.01172773638635062,0.004907035589650311,0.4691859638094421,0.2063049894459838,0.3971988827018173,7.138294870099748e-23
847,BUB1B-PAK6,-0.03682318269547804,0.006022930567090425,0.4697478740929741,0.1110434137116867,0.018996092992419243,0.4443402874358081
848,TCF7,-0.14793454450942273,0.06713416213019853,0.4697556051377414,-0.7462262417607879,0.7715309567698211,0.004098226874387889
849,IGF1R,-0.018550550030477904,0.004843697371364931,0.4720754477684261,-0.10657674884583412,0.04397354405950045,0.0033399027429738925
850,LAMA1,-0.025089628874716014,0.004812685632639232,0.4735006297733991,-0.2856984907565189,0.08692513600268119,3.00458768939748e-05
851,CPT2,0.016496950722741315,0.004802351511182457,0.4739770853993234,-0.8327152255938509,0.5200722193176965,1.9612612856351463e-32
852,SERPINA1,-0.0493497625357191,0.004669462546056393,0.4801736695564068,0.20985278342614475,0.047666623055331515,0.002226190453751568
853,SRXN1,-0.013739469066528854,0.004665865223023075,0.4803432371614914,0.5475200108083426,0.49512936744671704,2.6025635151086526e-30
854,LAMB1,0.03766922556642063,0.004624066262582562,0.4823207027774494,0.1323090269258114,0.06009592335167959,0.0005707963243498507
855,PPP1R12C,-0.00987954465902268,0.004593388485935225,0.4837805166289842,-0.1510197852713059,0.12220280218639135,3.0263821206255983e-05
856,MLST8,-0.011027667974703115,0.00459290076224361,0.4838037835542075,-0.19386647543113708,0.4077986712842614,1.2834188262590358e-23
857,CXCL1,0.06973503746191234,0.062436661476726926,0.4862704320708637,,,
858,CBR3,-0.016414620169911746,0.0045407159638378184,0.486303918988151,0.2399969517510153,0.10915935928156753,2.5399309129132162e-06
859,ATR,0.011502339512260585,0.0044379058892020816,0.4912922375061656,-0.1210741148098537,0.06353927191294806,0.0009800286368326259
860,VASP,-0.027848872101606557,0.004435788798312285,0.4913958476505218,0.3995000364906972,0.4344848747071461,1.4876996784495562e-25
861,SDSL,-0.021628732258279944,0.004420715320459752,0.4921345923560296,-0.8249619605958067,0.6509193300898342,9.38955010704077e-46
862,TAOK1,0.012743616470871272,0.004392679656007275,0.4935135327409474,0.0549702055070455,0.07786353917774493,8.147680800204203e-05
863,GCC1,0.009219152541675673,0.004357143348452229,0.4952706766298073,0.16079501340746755,0.3162892632556686,1.4214103248934453e-17
864,PIP5K1B,-0.03379166486506365,0.00990093283349418,0.496356183444175,,,
865,TMSB4X,-0.021203564076633145,0.004242878880132127,0.5009923514516084,0.334079337705868,0.23468540429839416,8.243303096635038e-13
866,MAP3K1,-0.01476236263652908,0.006779217456509082,0.5012127053909113,0.035786897607061184,0.006145966926381673,0.33542773642062595
867,NFKBIA,0.016907106703203757,0.004222843934523093,0.5020070634467979,0.09563321334128462,0.08591393046009725,3.359153832108968e-05
868,XIAP,0.00923017229888851,0.0041976905849876655,0.5032859447262921,0.011943838020548771,0.0036559213363143227,0.4023154228481578
869,VAV2,-0.020670340668533068,0.0041256328098408035,0.5069804342786652,-0.3468259993212217,0.5236350780561785,9.559042892200275e-33
870,ACOX1,0.015005765142679612,0.004063287041582004,0.5102145306768605,-0.30724571262514844,0.14421343713237308,2.181421332817913e-07
871,ACOX1,0.015005765142679612,0.004063287041582004,0.5102145306768605,-0.30724571262514844,0.14421343713237308,2.181421332817913e-07
872,PPP2R5C,0.02138206458289368,0.004027923132772216,0.5120647722091871,-0.3135182113192342,0.3573498801624991,2.3507618481190426e-08
873,PPP2R5C,0.02138206458289368,0.004027923132772216,0.5120647722091871,-0.3135182113192342,0.3573498801624991,2.3507618481190426e-08
874,PRKD3,0.013098994433269309,0.005518871156007711,0.5152586235656409,0.2340950460307457,0.24253220932235475,2.255073509697672e-06
875,DVL1,-0.012495563669362384,0.003962297919444158,0.5155291535529167,-0.14830598597331668,0.14151638329163202,6.455516490655527e-08
876,PTGES3,-0.011764176704007031,0.003956179266674843,0.5158542300986044,0.0304051952659258,0.011901853799395987,0.12996766019504838
877,TRAF2,-0.010843706467037605,0.003926215923875969,0.5174513068983166,0.1996451271356564,0.3707614891890023,4.546994626247999e-21
878,PRKACG,-0.044493576192647946,0.0074912684038171045,0.5182624078961139,,,
879,MAPK8IP3,-0.026301121055848916,0.003893817368402185,0.51918790739931,0.4816220831213385,0.3128078990815825,1.028278963817781e-14
880,CSNK2B,-0.014331942247430571,0.003866786381413144,0.5206446154455664,0.004313090722872754,0.00021200918673857212,0.8403038387623826
881,HSP90AA1,-0.01115400875551545,0.003790129201293565,0.5248150109483808,-0.28725324353329795,0.5778967860644809,8.267417840315339e-38
882,NOTCH2,0.011780175799596272,0.0037500542199922268,0.5270187713721098,-0.1386454683641899,0.06935730015360836,0.0002071318886123065
883,PPP2R2A,-0.010517750766607888,0.0037495774151768643,0.5270450900881816,0.18067514993869066,0.22457780730819452,2.966841885851844e-12
884,CSNK2A1,0.009626630468276257,0.003739790405120528,0.5275858307872912,0.2203493836029011,0.614317113748427,1.3875499542047181e-41
885,SOS2,-0.008322634836546642,0.003726940328385536,0.528297308345173,-0.0709013036245135,0.05561972003848024,0.0015289453476341954
886,CHGA,-0.04640408395019285,0.0037204521528430476,0.528657192171005,-0.9021037008862036,0.3515939137587069,1.1602179365268955e-16
887,PRKACB,-0.0251808408324112,0.003686460661700874,0.5305497889639633,-0.24238657285446474,0.09100853609925733,3.0052192979403687e-05
888,PRKACB,-0.0251808408324112,0.003686460661700874,0.5305497889639633,-0.24238657285446474,0.09100853609925733,3.0052192979403687e-05
889,NCOA3,0.010234857911836677,0.0036841503222762853,0.5306788646484173,0.21983763357189004,0.15913876777055494,1.741529403471602e-07
890,NR3C1,0.01252506153677472,0.00362020823145235,0.534273705597613,,,
891,HEY1,0.02523558196950282,0.006689898713624275,0.5344210909143383,,,
892,PPP2R2B,0.016680420036751416,0.003616701930057426,0.5344720970070316,,,
893,DAPK1,0.014985349751929687,0.0035938066616727103,0.5357708177248877,0.09723629515956556,0.07565732043940801,0.00010381230235595168
894,TGFB2,0.028199883916561926,0.003566498425242364,0.5373273408530115,0.4720852662535385,0.2340274911567231,7.09270423132589e-10
895,EXOC2,-0.00894893979002176,0.003526604306433032,0.5396160389046494,0.08842868923360496,0.17607340400440907,1.1278752052815167e-09
896,TGFBR3,0.02642387742957461,0.003875309006208593,0.5404537299608408,-0.5928189324083722,0.5728875594317656,5.719514533380264e-34
897,DNAJC15,-0.040082106027168864,0.022341394655528292,0.5413706424302958,-0.3896699476215685,0.2760676364225809,0.1811331516723467
898,CNTFR,0.03523355294240072,0.003437725992449569,0.54477944470951,,,
899,GRB10,0.025063328587602955,0.0034358700137577785,0.5448882343920578,0.4333840173657949,0.3836582530496964,6.124889779084236e-22
900,ADAM17,0.015483315665540438,0.003435788801010317,0.5448929956563539,0.2619816355564216,0.4002850218649579,4.3446721739920754e-23
901,E2F3,-0.015253079082953884,0.004176035110258874,0.5450967058051029,-0.1490320228400184,0.1032178007109103,0.0639211124594357
902,PFKM,-0.021676362549984226,0.003388680226186097,0.5476678331352317,,,
903,CDC42EP3,-0.038232492858755726,0.007672538552094706,0.5495232546279567,-0.35605518380301426,0.20604561925571432,4.2703243097730185e-09
904,HLA-A,0.029923138488669,0.0033446008844396913,0.5502880455608635,0.5685311607904688,0.059044057058814416,0.0015556581391578449
